Fecha,Nombre de entrenamiento,Duración,Nombre del ejercicio,Orden de la serie,Peso,Rep.,Distancia,Segundos,Notas,Notas del entrenamiento,RPE
2024-09-02 11:09:00,"Day 1",2 h 38 min,"2Ct Pause Squat",2,365.0,4.0,0,0.0,,,
2024-09-02 11:09:00,"Day 1",2 h 38 min,"2Ct Pause Squat",3,365.0,4.0,0,0.0,,,
2024-09-02 11:09:00,"Day 1",2 h 38 min,"2Ct Pause Squat",4,365.0,4.0,0,0.0,,,
2024-09-02 11:09:00,"Day 1",2 h 38 min,"2Ct Pause Bench",1,295.0,1.0,0,0.0,"5.5",,
2024-09-02 11:09:00,"Day 1",2 h 38 min,"Bench Press (Barbell)",1,265.0,3.0,0,0.0,"4.5",,
2024-09-02 11:09:00,"Day 1",2 h 38 min,"Bench Press (Barbell)",2,265.0,3.0,0,0.0,,,
2024-09-02 11:09:00,"Day 1",2 h 38 min,"Bench Press (Barbell)",3,265.0,3.0,0,0.0,,,
2024-09-02 11:09:00,"Day 1",2 h 38 min,"Leg Extension (Machine)",1,165.0,10.0,0,0.0,"",,8
2024-09-02 11:09:00,"Day 1",2 h 38 min,"Leg Extension (Machine)",2,165.0,10.0,0,0.0,,,7
2024-09-02 11:09:00,"Day 1",2 h 38 min,"Lying Leg Curl (Machine)",1,180.0,10.0,0,0.0,"",,8
2024-09-02 11:09:00,"Day 1",2 h 38 min,"Lying Leg Curl (Machine)",2,180.0,10.0,0,0.0,,,8
2024-09-02 11:09:00,"Day 1",2 h 38 min,"Leg Press",1,478.0,10.0,0,0.0,"",,7
2024-09-02 11:09:00,"Day 1",2 h 38 min,"Leg Press",2,478.0,10.0,0,0.0,,,
2024-09-02 11:09:00,"Day 1",2 h 38 min,"Bulgarian Split Squat",1,100.0,8.0,0,0.0,"",,7
2024-09-02 11:09:00,"Day 1",2 h 38 min,"Bulgarian Split Squat",2,100.0,8.0,0,0.0,,,7
2024-09-02 11:09:00,"Day 1",2 h 38 min,"Bulgarian Split Squat",3,100.0,8.0,0,0.0,,,8
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Bench Press (Barbell)",1,295.0,2.0,0,0.0,"5.5, 5","",
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Bench Press (Barbell)",2,305.0,2.0,0,0.0,,,
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Bench Press (Barbell)",3,255.0,4.0,0,0.0,,,
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Bench Press (Barbell)",4,255.0,4.0,0,0.0,,,
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Deadlift Tempo to Knee",1,495.0,2.0,0,0.0,"6.5, 5",,6
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Deadlift Tempo to Knee",2,425.0,3.0,0,0.0,,,
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Deadlift Tempo to Knee",3,425.0,4.0,0,0.0,,,
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Lat Pulldown (Cable)",1,167.0,10.0,0,0.0,"",,8
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Lat Pulldown (Cable)",2,167.0,10.0,0,0.0,,,8
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Bent Over One Arm Row (Dumbbell)",1,100.0,10.0,0,0.0,"",,7
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Bent Over One Arm Row (Dumbbell)",2,100.0,10.0,0,0.0,,,
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Hammer Curl (Cable)",1,69.0,12.0,0,0.0,"",,
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Hammer Curl (Cable)",2,69.0,12.0,0,0.0,,,
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Triceps Extension (Cable)",1,69.0,8.0,0,0.0,"",,
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Triceps Extension (Cable)",2,72.5,8.0,0,0.0,,,
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Triceps Pushdown (Cable - Straight Bar)",1,69.0,7.0,0,0.0,"",,
2024-09-04 12:09:38,"Day 2",2 h 11 min,"Triceps Pushdown (Cable - Straight Bar)",2,72.5,7.0,0,0.0,,,
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Tempo Bench (4-1-0)",1,275.0,3.0,0,0.0,"","",6
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Tempo Bench (4-1-0)",2,255.0,3.0,0,0.0,,,
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Tempo Bench (4-1-0)",3,255.0,3.0,0,0.0,,,
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Tempo Bench (4-1-0)",4,255.0,3.0,0,0.0,,,
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Incline Bench Press (Dumbbell)",1,85.0,8.0,0,0.0,"",,7
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Incline Bench Press (Dumbbell)",2,85.0,8.0,0,0.0,,,8
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Incline Bench Press (Dumbbell)",3,85.0,4.0,0,0.0,,,
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Shoulder Press (Machine)",1,105.0,4.0,0,0.0,"",,8
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Shoulder Press (Machine)",2,120.0,10.0,0,0.0,,,9
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Lateral Raise (Cable)",1,20.0,12.0,0,0.0,"",,
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Lateral Raise (Cable)",2,17.0,12.0,0,0.0,,,
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Triceps Extension",1,80.0,15.0,0,0.0,"",,
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Triceps Extension",2,76.5,12.0,0,0.0,,,
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Triceps Extension",3,69.0,9.0,0,0.0,,,
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Chest Fly",1,175.0,12.0,0,0.0,"Go heavier",,8
2024-09-06 12:00:00,"Day 3",1 h 49 min,"Chest Fly",2,175.0,12.0,0,0.0,,,8
2024-09-07 14:20:00,"Entrenamiento por la tarde",2 h 47 min,"Squat (Barbell)",1,465.0,2.0,0,0.0,"","Backdowns @5.5",7
2024-09-07 14:20:00,"Entrenamiento por la tarde",2 h 47 min,"Squat (Barbell)",2,405.0,1.0,0,0.0,,,
2024-09-07 14:20:00,"Entrenamiento por la tarde",2 h 47 min,"Squat (Barbell)",3,385.0,1.0,0,0.0,,,
2024-09-07 14:20:00,"Entrenamiento por la tarde",2 h 47 min,"Squat (Barbell)",4,385.0,1.0,0,0.0,,,
2024-09-07 14:20:00,"Entrenamiento por la tarde",2 h 47 min,"Bench Press (Barbell)",1,310.0,3.0,0,0.0,"",,9
2024-09-07 14:20:00,"Entrenamiento por la tarde",2 h 47 min,"Bench Press (Barbell)",2,260.0,4.0,0,0.0,,,
2024-09-07 14:20:00,"Entrenamiento por la tarde",2 h 47 min,"Bench Press (Barbell)",3,260.0,4.0,0,0.0,,,
2024-09-07 14:20:00,"Entrenamiento por la tarde",2 h 47 min,"Deadlift (Barbell)",1,555.0,4.0,0,0.0,"",,7
2024-09-07 14:20:00,"Entrenamiento por la tarde",2 h 47 min,"Deadlift (Barbell)",2,475.0,1.0,0,0.0,,,
2024-09-07 14:20:00,"Entrenamiento por la tarde",2 h 47 min,"Deadlift (Barbell)",3,495.0,1.0,0,0.0,,,
2024-09-07 14:20:00,"Entrenamiento por la tarde",2 h 47 min,"Deadlift (Barbell)",4,495.0,4.0,0,0.0,,,6
2024-09-09 11:48:00,"Day 1",1 h 26 min,"2Ct Pause Bench",1,305.0,1.0,0,0.0,"@5","",
2024-09-09 11:48:00,"Day 1",1 h 26 min,"Bench Press (Barbell)",1,280.0,3.0,0,0.0,"",,
2024-09-09 11:48:00,"Day 1",1 h 26 min,"Bench Press (Barbell)",2,280.0,3.0,0,0.0,,,
2024-09-09 11:48:00,"Day 1",1 h 26 min,"Bench Press (Barbell)",3,275.0,3.0,0,0.0,,,
2024-09-09 11:48:00,"Day 1",1 h 26 min,"Leg Extension (Machine)",1,165.0,10.0,0,0.0,"",,7
2024-09-09 11:48:00,"Day 1",1 h 26 min,"Leg Extension (Machine)",2,180.0,10.0,0,0.0,,,
2024-09-09 11:48:00,"Day 1",1 h 26 min,"Leg Extension (Machine)",3,195.0,10.0,0,0.0,,,8
2024-09-09 11:48:00,"Day 1",1 h 26 min,"Lying Leg Curl (Machine)",1,180.0,10.0,0,0.0,"",,
2024-09-09 11:48:00,"Day 1",1 h 26 min,"Lying Leg Curl (Machine)",2,180.0,3.0,0,0.0,,,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Bench Press (Barbell)",1,315.0,2.0,0,0.0,"","",6
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Bench Press (Barbell)",2,275.0,4.0,0,0.0,,,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Bench Press (Barbell)",3,275.0,4.0,0,0.0,,,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Bench Press (Barbell)",4,275.0,4.0,0,0.0,,,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Deadlift Tempo to Knee",1,515.0,2.0,0,0.0,"",,7
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Deadlift Tempo to Knee",2,445.0,3.0,0,0.0,,,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Deadlift Tempo to Knee",3,445.0,4.0,0,0.0,,,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Lat Pulldown (Cable)",1,180.0,10.0,0,0.0,"",,8
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Lat Pulldown (Cable)",2,167.0,8.0,0,0.0,,,8
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Bent Over One Arm Row (Dumbbell)",1,100.0,10.0,0,0.0,"",,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Bent Over One Arm Row (Dumbbell)",2,100.0,10.0,0,0.0,,,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Hammer Curl (Cable)",1,72.5,12.0,0,0.0,"",,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Hammer Curl (Cable)",2,72.5,7.0,0,0.0,,,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Triceps Pushdown (Cable - Straight Bar)",1,72.5,9.0,0,0.0,"",,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Triceps Pushdown (Cable - Straight Bar)",2,80.0,8.0,0,0.0,,,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Triceps Extension (Cable)",1,72.5,4.0,0,0.0,"",,
2024-09-11 09:54:00,"Day 2",2 h 2 min,"Triceps Extension (Cable)",2,64.0,4.0,0,0.0,,,
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Tempo Bench (4-1-0)",1,280.0,3.0,0,0.0,"","",7
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Tempo Bench (4-1-0)",2,260.0,3.0,0,0.0,,,
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Tempo Bench (4-1-0)",3,260.0,3.0,0,0.0,,,
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Tempo Bench (4-1-0)",4,260.0,3.0,0,0.0,,,
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Incline Bench Press (Dumbbell)",1,85.0,8.0,0,0.0,"",,
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Incline Bench Press (Dumbbell)",2,85.0,8.0,0,0.0,,,
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Incline Bench Press (Dumbbell)",3,85.0,8.0,0,0.0,,,8
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Shoulder Press (Machine)",1,105.0,6.0,0,0.0,"",,9
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Shoulder Press (Machine)",2,105.0,10.0,0,0.0,,,8
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Lateral Raise (Cable)",1,17.0,12.0,0,0.0,"",,8
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Lateral Raise (Cable)",2,17.0,12.0,0,0.0,,,
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Triceps Extension",1,80.0,8.0,0,0.0,"",,
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Triceps Extension",2,72.5,10.0,0,0.0,,,
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Triceps Extension",3,65.0,15.0,0,0.0,,,
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Chest Fly",1,175.0,12.0,0,0.0,"",,8
2024-09-13 10:34:47,"Day 3",1 h 34 min,"Chest Fly",2,175.0,12.0,0,0.0,,,
2024-09-14 12:52:11,"Entrenamiento por la tarde",3 h 25 min,"Squat (Barbell)",1,465.0,2.0,0,0.0,"","",
2024-09-14 12:52:11,"Entrenamiento por la tarde",3 h 25 min,"Squat (Barbell)",2,385.0,1.0,0,0.0,,,
2024-09-14 12:52:11,"Entrenamiento por la tarde",3 h 25 min,"Squat (Barbell)",3,385.0,3.0,0,0.0,,,
2024-09-14 12:52:11,"Entrenamiento por la tarde",3 h 25 min,"Squat (Barbell)",4,365.0,4.0,0,0.0,,,
2024-09-14 12:52:11,"Entrenamiento por la tarde",3 h 25 min,"Bench Press (Barbell)",1,325.0,3.0,0,0.0,"",,10
2024-09-14 12:52:11,"Entrenamiento por la tarde",3 h 25 min,"Bench Press (Barbell)",2,265.0,1.0,0,0.0,,,
2024-09-14 12:52:11,"Entrenamiento por la tarde",3 h 25 min,"Bench Press (Barbell)",3,260.0,4.0,0,0.0,,,
2024-09-14 12:52:11,"Entrenamiento por la tarde",3 h 25 min,"Deadlift (Barbell)",1,575.0,1.0,0,0.0,"",,8
2024-09-14 12:52:11,"Entrenamiento por la tarde",3 h 25 min,"Deadlift (Barbell)",2,475.0,1.0,0,0.0,,,
2024-09-14 12:52:11,"Entrenamiento por la tarde",3 h 25 min,"Deadlift (Barbell)",3,475.0,1.0,0,0.0,,,
2024-09-14 12:52:11,"Entrenamiento por la tarde",3 h 25 min,"Deadlift (Barbell)",4,455.0,4.0,0,0.0,,,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"2Ct Pause Squat",1,405.0,1.0,0,0.0,"4 then 4","",
2024-09-18 10:01:39,"Day 1",1 h 48 min,"2Ct Pause Squat",2,365.0,4.0,0,0.0,,,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"2Ct Pause Squat",3,365.0,4.0,0,0.0,,,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"2Ct Pause Bench",1,295.0,1.0,0,0.0,"4.5",,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"Bench Press (Barbell)",1,265.0,3.0,0,0.0,"",,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"Bench Press (Barbell)",2,265.0,3.0,0,0.0,,,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"Bench Press (Barbell)",3,265.0,3.0,0,0.0,,,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"Leg Extension (Machine)",1,170.0,10.0,0,0.0,"",,7
2024-09-18 10:01:39,"Day 1",1 h 48 min,"Leg Extension (Machine)",2,190.0,10.0,0,0.0,,,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"Lying Leg Curl (Machine)",1,230.0,6.0,0,0.0,"",,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"Lying Leg Curl (Machine)",2,190.0,10.0,0,0.0,,,8
2024-09-18 10:01:39,"Day 1",1 h 48 min,"Romanian Deadlift (Dumbbell)",1,140.0,12.0,0,0.0,"",,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"Romanian Deadlift (Dumbbell)",2,160.0,12.0,0,0.0,,,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"Bulgarian Split Squat",1,100.0,6.0,0,0.0,"",,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"Bulgarian Split Squat",2,100.0,6.0,0,0.0,,,
2024-09-18 10:01:39,"Day 1",1 h 48 min,"Bulgarian Split Squat",3,100.0,8.0,0,0.0,,,
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Bench Press (Barbell)",1,275.0,3.0,0,0.0,"","",
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Bench Press (Barbell)",2,260.0,4.0,0,0.0,,,
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Bench Press (Barbell)",3,260.0,4.0,0,0.0,,,
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Bench Press (Barbell)",4,260.0,4.0,0,0.0,,,
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Deadlift (Barbell)",1,530.0,3.0,0,0.0,"",,
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Deadlift (Barbell)",2,495.0,4.0,0,0.0,,,
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Deadlift (Barbell)",3,495.0,4.0,0,0.0,,,
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Lat Pulldown (Cable)",1,165.0,10.0,0,0.0,"",,7
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Lat Pulldown (Cable)",2,180.0,10.0,0,0.0,,,8
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Seated Row (Cable)",1,190.0,6.0,0,0.0,"",,
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Seated Row (Cable)",2,149.99999999999997,10.0,0,0.0,,,8
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Hammer Curl (Cable)",1,170.0,6.0,0,0.0,"",,
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Hammer Curl (Cable)",2,149.99999999999997,12.0,0,0.0,,,9
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Triceps Pushdown (Cable - Straight Bar)",1,149.99999999999997,10.0,0,0.0,"",,
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Triceps Pushdown (Cable - Straight Bar)",2,160.0,10.0,0,0.0,,,
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Triceps Extension (Cable)",1,149.99999999999997,5.0,0,0.0,"",,
2024-09-19 13:11:17,"Day 2",1 h 44 min,"Triceps Extension (Cable)",2,149.99999999999997,3.0,0,0.0,,,
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Tempo Bench (4-1-0)",1,275.0,1.0,0,0.0,"4.5 and 4","",
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Tempo Bench (4-1-0)",2,250.0,3.0,0,0.0,,,
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Tempo Bench (4-1-0)",3,250.0,3.0,0,0.0,,,
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Tempo Bench (4-1-0)",4,250.0,3.0,0,0.0,,,
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Incline Bench Press (Dumbbell)",1,90.0,8.0,0,0.0,"",,
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Incline Bench Press (Dumbbell)",2,90.0,8.0,0,0.0,,,
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Incline Bench Press (Dumbbell)",3,90.0,8.0,0,0.0,,,8
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Shoulder Press (Machine)",1,160.0,8.0,0,0.0,"",,
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Shoulder Press (Machine)",2,140.0,10.0,0,0.0,,,6
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Lateral Raise (Cable)",1,20.0,12.0,0,0.0,"",,
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Lateral Raise (Cable)",2,20.0,12.0,0,0.0,,,
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Triceps Extension",1,50.0,15.0,0,0.0,"",,
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Triceps Extension",2,50.0,9.0,0,0.0,,,
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Triceps Extension",3,40.0,12.0,0,0.0,,,
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Chest Fly",1,180.0,12.0,0,0.0,"",,8
2024-09-21 12:06:16,"Day 3",1 h 37 min,"Chest Fly",2,180.0,12.0,0,0.0,,,
2024-09-23 05:50:15,"Entrenamiento por la mañana temprano",2 h 14 min,"Squat (Barbell)",1,455.0,1.0,0,0.0,"4.5","",
2024-09-23 05:50:15,"Entrenamiento por la mañana temprano",2 h 14 min,"Squat (Barbell)",2,405.0,4.0,0,0.0,,,
2024-09-23 05:50:15,"Entrenamiento por la mañana temprano",2 h 14 min,"Squat (Barbell)",3,405.0,3.0,0,0.0,,,
2024-09-23 05:50:15,"Entrenamiento por la mañana temprano",2 h 14 min,"Squat (Barbell)",4,405.0,4.0,0,0.0,,,
2024-09-23 05:50:15,"Entrenamiento por la mañana temprano",2 h 14 min,"Bench Press (Barbell)",1,305.0,1.0,0,0.0,"",,6
2024-09-23 05:50:15,"Entrenamiento por la mañana temprano",2 h 14 min,"Bench Press (Barbell)",2,265.0,1.0,0,0.0,,,
2024-09-23 05:50:15,"Entrenamiento por la mañana temprano",2 h 14 min,"Bench Press (Barbell)",3,255.0,4.0,0,0.0,,,
2024-09-23 05:50:15,"Entrenamiento por la mañana temprano",2 h 14 min,"Deadlift (Barbell)",1,590.0,1.0,0,0.0,"5",,
2024-09-23 05:50:15,"Entrenamiento por la mañana temprano",2 h 14 min,"Deadlift (Barbell)",2,495.0,4.0,0,0.0,,,
2024-09-23 05:50:15,"Entrenamiento por la mañana temprano",2 h 14 min,"Deadlift (Barbell)",3,505.0,4.0,0,0.0,,,
2024-09-23 05:50:15,"Entrenamiento por la mañana temprano",2 h 14 min,"Deadlift (Barbell)",4,510.0,4.0,0,0.0,,,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"2Ct Pause Squat",1,425.0,1.0,0,0.0,"@5, 4.5","",
2024-09-24 05:19:05,"Day 1",2 h 12 min,"2Ct Pause Squat",2,375.0,3.0,0,0.0,,,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"2Ct Pause Squat",3,375.0,4.0,0,0.0,,,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"2Ct Pause Bench",1,305.0,1.0,0,0.0,"5.5",,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"Bench Press (Barbell)",1,275.0,3.0,0,0.0,"",,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"Bench Press (Barbell)",2,275.0,3.0,0,0.0,,,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"Bench Press (Barbell)",3,275.0,3.0,0,0.0,,,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"Leg Extension (Machine)",1,210.0,10.0,0,0.0,"",,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"Leg Extension (Machine)",2,210.0,10.0,0,0.0,,,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"Lying Leg Curl (Machine)",1,190.0,10.0,0,0.0,"",,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"Lying Leg Curl (Machine)",2,210.0,6.0,0,0.0,,,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"Romanian Deadlift (Dumbbell)",1,170.0,12.0,0,0.0,"Just use straps bro",,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"Romanian Deadlift (Dumbbell)",2,170.0,12.0,0,0.0,,,
2024-09-24 05:19:05,"Day 1",2 h 12 min,"Bulgarian Split Squat",1,90.0,4.0,0,0.0,"Too much fatigue",,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Bench Press (Barbell)",1,280.0,3.0,0,0.0,"5 then 4.5?","",
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Bench Press (Barbell)",2,265.0,4.0,0,0.0,,,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Bench Press (Barbell)",3,265.0,4.0,0,0.0,,,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Bench Press (Barbell)",4,265.0,4.0,0,0.0,,,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Deadlift (Barbell)",1,545.0,3.0,0,0.0,"5",,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Deadlift (Barbell)",2,495.0,2.0,0,0.0,,,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Deadlift (Barbell)",3,495.0,4.0,0,0.0,,,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Lat Pulldown (Cable)",1,170.0,10.0,0,0.0,"",,7
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Lat Pulldown (Cable)",2,190.0,7.0,0,0.0,,,8
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Seated Row (Cable)",1,190.0,9.0,0,0.0,"",,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Seated Row (Cable)",2,170.0,9.0,0,0.0,,,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Hammer Curl (Cable)",1,160.0,10.0,0,0.0,"",,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Hammer Curl (Cable)",2,140.0,12.0,0,0.0,,,10
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Triceps Pushdown (Cable - Straight Bar)",1,165.0,10.0,0,0.0,"",,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Triceps Pushdown (Cable - Straight Bar)",2,170.0,11.0,0,0.0,,,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Triceps Extension (Cable)",1,140.0,2.0,0,0.0,"",,
2024-09-25 12:31:32,"Day 2",2 h 1 min,"Triceps Extension (Cable)",2,110.0,6.0,0,0.0,,,
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Tempo Bench (4-1-0)",1,280.0,1.0,0,0.0,"5, 4.5","",
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Tempo Bench (4-1-0)",2,255.0,3.0,0,0.0,,,
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Tempo Bench (4-1-0)",3,255.0,3.0,0,0.0,,,
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Tempo Bench (4-1-0)",4,255.0,3.0,0,0.0,,,
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Incline Bench Press (Dumbbell)",1,90.0,3.0,0,0.0,"",,8
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Incline Bench Press (Dumbbell)",2,90.0,6.0,0,0.0,,,8
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Incline Bench Press (Dumbbell)",3,90.0,4.0,0,0.0,,,8
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Shoulder Press (Machine)",1,160.0,10.0,0,0.0,"",,7
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Shoulder Press (Machine)",2,200.0,10.0,0,0.0,,,7
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Lateral Raise (Cable)",1,20.0,12.0,0,0.0,"",,7
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Lateral Raise (Cable)",2,22.5,12.0,0,0.0,,,7
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Triceps Extension",1,50.0,15.0,0,0.0,"",,8
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Triceps Extension",2,40.0,15.0,0,0.0,,,
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Triceps Extension",3,40.0,15.0,0,0.0,,,
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Chest Fly",1,180.0,12.0,0,0.0,"",,8
2024-09-27 04:59:22,"Day 3",2 h 3 min,"Chest Fly",2,180.0,8.0,0,0.0,,,8
2024-09-28 06:46:50,"Entrenamiento por la mañana",2 h 14 min,"Squat (Barbell)",1,475.0,1.0,0,0.0,"","",
2024-09-28 06:46:50,"Entrenamiento por la mañana",2 h 14 min,"Squat (Barbell)",2,415.0,1.0,0,0.0,,,
2024-09-28 06:46:50,"Entrenamiento por la mañana",2 h 14 min,"Squat (Barbell)",3,415.0,3.0,0,0.0,,,
